date,idIBC,GI_name,kpi_id,KPI_name,unit,result,kpi_score,firmware_version
2017-08-02,273,GI#3,3,3_Gas temperature,minutes,65.85,0,201707031
2017-08-11,273,GI#3,3,3_Gas temperature,minutes,79.28333333333333,0,201708031
2017-08-16,273,GI#3,3,3_Gas temperature,minutes,68.83333333333333,0,201708082
2017-08-17,273,GI#3,3,3_Gas temperature,minutes,63.61666666666667,0,201708082
2017-08-18,273,GI#3,3,3_Gas temperature,minutes,252.31666666666666,0,201708082
2017-08-14,287,GI#4,3,3_Gas temperature,minutes,75.4,0,201708082
2017-02-01,270,GI#1,3,3_Gas temperature,minutes,112.28333333333333,0,201701312
2017-02-01,270,GI#1,3,3_Gas temperature,minutes,112.28333333333333,0,201702011
2017-02-01,270,GI#1,3,3_Gas temperature,minutes,112.28333333333333,0,201702012
2017-02-02,270,GI#1,3,3_Gas temperature,minutes,167.66666666666666,0,201702014
2017-02-03,270,GI#1,3,3_Gas temperature,minutes,104.76666666666667,0,201702022
2017-02-08,270,GI#1,3,3_Gas temperature,minutes,136.21666666666667,0,201702031
2017-02-13,270,GI#1,3,3_Gas temperature,minutes,270.73333333333335,0,NA
2017-07-06,273,GI#3,3,3_Gas temperature,minutes,132.91666666666666,0,201707031
2017-07-07,273,GI#3,3,3_Gas temperature,minutes,85.1,0,201707031
2017-07-08,273,GI#3,3,3_Gas temperature,minutes,67.51666666666667,0,201707031
2017-07-11,273,GI#3,3,3_Gas temperature,minutes,144.65,0,201707031
2017-07-13,273,GI#3,3,3_Gas temperature,minutes,64.46666666666667,0,201707031
2017-07-14,273,GI#3,3,3_Gas temperature,minutes,231.23333333333332,0,201707031
2017-07-31,273,GI#3,3,3_Gas temperature,minutes,90.41666666666667,0,201707031
2017-06-13,270,GI#1,3,3_Gas temperature,minutes,64.11666666666666,0,201706092
2017-06-14,270,GI#1,3,3_Gas temperature,minutes,74.36666666666666,0,201706131
2017-03-09,271,GI#2,3,3_Gas temperature,minutes,213.5,0,201703083
2017-03-09,271,GI#2,3,3_Gas temperature,minutes,213.5,0,201703092
2017-03-23,271,GI#2,3,3_Gas temperature,minutes,102.36666666666666,0,201703221
2017-05-04,270,GI#1,3,3_Gas temperature,minutes,95.7,0,201705033
2017-05-04,270,GI#1,3,3_Gas temperature,minutes,95.7,0,201705041
2017-05-08,270,GI#1,3,3_Gas temperature,minutes,123.05,0,201705054
2017-05-09,270,GI#1,3,3_Gas temperature,minutes,121.48333333333333,0,201705084
2017-05-08,273,GI#3,3,3_Gas temperature,minutes,109.71666666666667,0,201705081
2017-05-08,273,GI#3,3,3_Gas temperature,minutes,109.71666666666667,0,201705082
2017-05-18,273,GI#3,3,3_Gas temperature,minutes,380.9,0,201705181
2017-05-23,273,GI#3,3,3_Gas temperature,minutes,60.333333333333336,0,201705223
2017-11-01,270,GI#1,3,3_Gas temperature,minutes,60,0,201710301
2017-11-02,270,GI#1,3,3_Gas temperature,minutes,83.26666666666667,0,201710301
2017-11-03,270,GI#1,3,3_Gas temperature,minutes,122.85,0,201710301
2017-11-13,273,GI#3,3,3_Gas temperature,minutes,71.61666666666666,0,201708082
2017-09-14,270,GI#1,3,3_Gas temperature,minutes,113.08333333333333,0,201709111
2017-09-14,270,GI#1,3,3_Gas temperature,minutes,113.08333333333333,0,201709141
2017-08-15,270,GI#1,3,3_Gas temperature,minutes,57.93333333333333,1,201708091
2017-07-28,273,GI#3,3,3_Gas temperature,minutes,57.733333333333334,1,201707031
2017-06-09,270,GI#1,3,3_Gas temperature,minutes,56.11666666666667,1,201706081
2017-06-12,270,GI#1,3,3_Gas temperature,minutes,58.81666666666667,1,201706092
2017-09-13,270,GI#1,3,3_Gas temperature,minutes,56.733333333333334,1,201709111
2017-04-18,270,GI#1,3,3_Gas temperature,minutes,51.483333333333334,2,201704171
2017-08-11,270,GI#1,3,3_Gas temperature,minutes,50.483333333333334,2,201708091
2017-02-16,270,GI#1,3,3_Gas temperature,minutes,54.71666666666667,2,201702152
2017-07-24,273,GI#3,3,3_Gas temperature,minutes,54.9,2,201707031
2017-07-29,273,GI#3,3,3_Gas temperature,minutes,52.7,2,201707031
2017-10-12,270,GI#1,3,3_Gas temperature,minutes,54.53333333333333,2,201710101
2017-09-20,270,GI#1,3,3_Gas temperature,minutes,51.38333333333333,2,201709151
2017-08-10,270,GI#1,3,3_Gas temperature,minutes,48.71666666666667,3,201708091
2017-08-23,273,GI#3,3,3_Gas temperature,minutes,49.483333333333334,3,201708082
2017-07-05,270,GI#1,3,3_Gas temperature,minutes,45.85,3,201707031
2017-03-01,270,GI#1,3,3_Gas temperature,minutes,45.13333333333333,3,201702283
2017-05-05,270,GI#1,3,3_Gas temperature,minutes,46.95,3,201705042
2017-05-30,273,GI#3,3,3_Gas temperature,minutes,47.86666666666667,3,201705251
2017-11-04,273,GI#3,3,3_Gas temperature,minutes,48.18333333333333,3,201708082
2017-10-31,270,GI#1,3,3_Gas temperature,minutes,45.03333333333333,3,201710301
2017-08-18,270,GI#1,3,3_Gas temperature,minutes,40.93333333333333,4,201708171
2017-07-06,270,GI#1,3,3_Gas temperature,minutes,44.96666666666667,4,201707031
2017-06-21,270,GI#1,3,3_Gas temperature,minutes,41.93333333333333,4,201706161
2017-05-09,273,GI#3,3,3_Gas temperature,minutes,43.25,4,201705083
2017-11-07,270,GI#1,3,3_Gas temperature,minutes,42.266666666666666,4,201711031
2017-11-07,270,GI#1,3,3_Gas temperature,minutes,42.266666666666666,4,201711071
2017-11-08,270,GI#1,3,3_Gas temperature,minutes,43.333333333333336,4,201711071
2017-11-08,270,GI#1,3,3_Gas temperature,minutes,43.333333333333336,4,201711082
2017-11-06,297,GI#6,3,3_Gas temperature,minutes,40.1,4,201710261
2017-10-23,270,GI#1,3,3_Gas temperature,minutes,42.55,4,201710201
2017-10-24,270,GI#1,3,3_Gas temperature,minutes,41.28333333333333,4,201710231
2017-10-26,270,GI#1,3,3_Gas temperature,minutes,41.5,4,201710251
2017-04-27,270,GI#1,3,3_Gas temperature,minutes,38.3,5,201704261
2017-04-27,270,GI#1,3,3_Gas temperature,minutes,38.3,5,201704272
2017-08-16,270,GI#1,3,3_Gas temperature,minutes,39.63333333333333,5,201708091
2017-07-17,270,GI#1,3,3_Gas temperature,minutes,38.766666666666666,5,201707132
2017-07-19,270,GI#1,3,3_Gas temperature,minutes,38.93333333333333,5,201707181
2017-06-15,270,GI#1,3,3_Gas temperature,minutes,38.13333333333333,5,201706142
2017-03-10,270,GI#1,3,3_Gas temperature,minutes,35.56666666666667,5,201703071
2017-11-10,270,GI#1,3,3_Gas temperature,minutes,35.916666666666664,5,201711082
2017-11-14,270,GI#1,3,3_Gas temperature,minutes,39.46666666666667,5,201711101
2017-10-27,270,GI#1,3,3_Gas temperature,minutes,37.36666666666667,5,201710251
2017-02-15,270,GI#1,3,3_Gas temperature,minutes,30.783333333333335,6,201702151
2017-02-17,270,GI#1,3,3_Gas temperature,minutes,34.63333333333333,6,201702162
2017-07-10,270,GI#1,3,3_Gas temperature,minutes,31.533333333333335,6,201707081
2017-07-11,270,GI#1,3,3_Gas temperature,minutes,32.96666666666667,6,201707101
2017-07-18,270,GI#1,3,3_Gas temperature,minutes,30.183333333333334,6,201707171
2017-07-20,270,GI#1,3,3_Gas temperature,minutes,32.833333333333336,6,201707181
2017-07-26,273,GI#3,3,3_Gas temperature,minutes,33.86666666666667,6,201707031
2017-10-16,270,GI#1,3,3_Gas temperature,minutes,33.05,6,201710121
2017-09-21,270,GI#1,3,3_Gas temperature,minutes,30.65,6,201709201
2017-09-25,270,GI#1,3,3_Gas temperature,minutes,31.916666666666668,6,201709221
2017-09-26,270,GI#1,3,3_Gas temperature,minutes,31.7,6,201709221
2017-08-17,270,GI#1,3,3_Gas temperature,minutes,29.016666666666666,7,201708161
2017-07-12,270,GI#1,3,3_Gas temperature,minutes,28.883333333333333,7,201707111
2017-07-12,270,GI#1,3,3_Gas temperature,minutes,28.883333333333333,7,201707121
2017-07-13,270,GI#1,3,3_Gas temperature,minutes,27.266666666666666,7,201707122
2017-07-26,270,GI#1,3,3_Gas temperature,minutes,26.483333333333334,7,201707191
2017-06-26,270,GI#1,3,3_Gas temperature,minutes,29.366666666666667,7,201706231
2017-06-30,270,GI#1,3,3_Gas temperature,minutes,26.366666666666667,7,201706271
2017-05-24,273,GI#3,3,3_Gas temperature,minutes,25.55,7,201705231
2017-11-09,270,GI#1,3,3_Gas temperature,minutes,29.666666666666668,7,201711082
2017-10-04,270,GI#1,3,3_Gas temperature,minutes,25.866666666666667,7,201710031
2017-10-18,270,GI#1,3,3_Gas temperature,minutes,25.783333333333335,7,201710121
2017-10-19,270,GI#1,3,3_Gas temperature,minutes,25.933333333333334,7,201710121
2017-09-11,270,GI#1,3,3_Gas temperature,minutes,25.9,7,201708171
2017-09-27,270,GI#1,3,3_Gas temperature,minutes,26.266666666666666,7,201709221
2017-07-03,270,GI#1,3,3_Gas temperature,minutes,23.966666666666665,8,201706271
2017-07-07,270,GI#1,3,3_Gas temperature,minutes,20.616666666666667,8,201707061
2017-03-08,270,GI#1,3,3_Gas temperature,minutes,24.35,8,201703071
2017-05-02,270,GI#1,3,3_Gas temperature,minutes,22.5,8,201705011
2017-11-07,297,GI#6,3,3_Gas temperature,minutes,20.25,8,201710261
2017-10-05,270,GI#1,3,3_Gas temperature,minutes,23.95,8,201710041
2017-10-06,270,GI#1,3,3_Gas temperature,minutes,24.1,8,201710051
2017-10-09,270,GI#1,3,3_Gas temperature,minutes,24.7,8,201710051
2017-10-10,270,GI#1,3,3_Gas temperature,minutes,22.75,8,201710051
2017-10-17,270,GI#1,3,3_Gas temperature,minutes,21.483333333333334,8,201710121
2017-10-25,270,GI#1,3,3_Gas temperature,minutes,23.933333333333334,8,201710251
2017-09-12,270,GI#1,3,3_Gas temperature,minutes,20.933333333333334,8,201709111
2017-09-28,270,GI#1,3,3_Gas temperature,minutes,23.183333333333334,8,201709221
2017-08-09,270,GI#1,3,3_Gas temperature,minutes,17.766666666666666,9,201708082
2017-06-22,270,GI#1,3,3_Gas temperature,minutes,19.166666666666668,9,201706211
2017-06-23,270,GI#1,3,3_Gas temperature,minutes,19.816666666666666,9,201706221
2017-06-27,270,GI#1,3,3_Gas temperature,minutes,18.433333333333334,9,201706261
2017-03-22,270,GI#1,3,3_Gas temperature,minutes,16.85,9,201703201
2017-11-09,297,GI#6,3,3_Gas temperature,minutes,16.266666666666666,9,201711081
2017-11-09,297,GI#6,3,3_Gas temperature,minutes,16.266666666666666,9,201711082
2017-11-09,297,GI#6,3,3_Gas temperature,minutes,16.266666666666666,9,201711091
2017-10-02,270,GI#1,3,3_Gas temperature,minutes,18.5,9,201709221
2017-04-07,270,GI#1,3,3_Gas temperature,minutes,12.833333333333334,10,201704071
2017-04-28,270,GI#1,3,3_Gas temperature,minutes,12.95,10,201704273
2017-05-19,273,GI#3,3,3_Gas temperature,minutes,11.366666666666667,10,201705183
2017-11-14,297,GI#6,3,3_Gas temperature,minutes,11.083333333333334,10,201711101
2017-04-05,270,GI#1,5,5_Thermal output,kW,2.3304624151365507,0,201704052
2017-08-15,270,GI#1,5,5_Thermal output,kW,1.6478130491136362,0,201708091
2017-08-16,270,GI#1,5,5_Thermal output,kW,0.35945097434343437,0,201708091
2017-03-27,271,GI#2,5,5_Thermal output,kW,3.080779722222222,0,201703271
2017-09-12,270,GI#1,5,5_Thermal output,kW,1.377773431386134,0,201709111
2017-09-13,270,GI#1,5,5_Thermal output,kW,0.9667544303556225,0,201709111
2017-09-26,270,GI#1,5,5_Thermal output,kW,14.65570925,1,201709221
2017-05-18,273,GI#3,5,5_Thermal output,kW,15.4823485896686,1,201705181
2017-05-08,270,GI#1,5,5_Thermal output,kW,13.203341666666667,1,201705054
2017-02-13,270,GI#1,5,5_Thermal output,kW,15.58790518179293,1,NA
2017-06-14,270,GI#1,5,5_Thermal output,kW,15.378654444224185,1,201706131
2017-05-24,273,GI#3,5,5_Thermal output,kW,18.07385765683627,2,201705231
2017-06-12,270,GI#1,5,5_Thermal output,kW,16.44656250151515,2,201706092
2017-05-23,273,GI#3,5,5_Thermal output,kW,17.094875716036402,2,201705223
2017-09-27,270,GI#1,5,5_Thermal output,kW,16.449862288448426,2,201709221
2017-04-25,270,GI#1,5,5_Thermal output,kW,17.025684310993267,2,201704201
2017-04-17,270,GI#1,5,5_Thermal output,kW,18.220611500000004,2,201704133
2017-04-13,270,GI#1,5,5_Thermal output,kW,18.158880239917817,2,201704121
2017-04-13,270,GI#1,5,5_Thermal output,kW,18.158880239917817,2,201704131
2017-04-06,270,GI#1,5,5_Thermal output,kW,16.476288907200175,2,201704061
2017-04-12,270,GI#1,5,5_Thermal output,kW,18.220611500000004,2,201704111
2017-01-31,270,GI#1,5,5_Thermal output,kW,21.131985087541903,3,201701311
2017-11-03,270,GI#1,5,5_Thermal output,kW,21.18560982069449,3,201710301
2017-05-19,273,GI#3,5,5_Thermal output,kW,19.446236241876722,3,201705183
2017-04-07,270,GI#1,5,5_Thermal output,kW,21.67631277872054,3,201704071
2017-04-21,270,GI#1,5,5_Thermal output,kW,19.500631414049227,3,201704201
2017-04-20,270,GI#1,5,5_Thermal output,kW,19.71893547324875,3,201704191
2017-04-19,270,GI#1,5,5_Thermal output,kW,20.68051655263967,3,201704181
2017-04-24,270,GI#1,5,5_Thermal output,kW,19.63264184397781,3,201704201
2017-06-15,270,GI#1,5,5_Thermal output,kW,20.069079333333335,3,201706142
2017-04-10,270,GI#1,5,5_Thermal output,kW,23.045832727272725,4,201704071
2017-05-10,273,GI#3,5,5_Thermal output,kW,23.61054542959652,4,201705101
2017-05-10,273,GI#3,5,5_Thermal output,kW,23.61054542959652,4,201705102
2017-05-04,270,GI#1,5,5_Thermal output,kW,24.31666606986,4,201705033
2017-05-04,270,GI#1,5,5_Thermal output,kW,24.31666606986,4,201705041
2017-03-09,271,GI#2,5,5_Thermal output,kW,23.51528487542088,4,201703083
2017-03-09,271,GI#2,5,5_Thermal output,kW,23.51528487542088,4,201703092
2017-05-09,273,GI#3,5,5_Thermal output,kW,23.958571245202442,4,201705083
2017-05-12,273,GI#3,5,5_Thermal output,kW,22.095620949328502,4,201705104
2017-07-20,270,GI#1,5,5_Thermal output,kW,23.196590883030304,4,201707181
2017-05-09,270,GI#1,5,5_Thermal output,kW,22.139872768941075,4,201705084
2017-06-26,270,GI#1,5,5_Thermal output,kW,24.61904615953191,4,201706231
2017-06-30,270,GI#1,5,5_Thermal output,kW,24.13185704242424,4,201706271
2017-04-11,270,GI#1,5,5_Thermal output,kW,22.476305250810185,4,201704071
2017-06-23,270,GI#1,5,5_Thermal output,kW,27.932264042479176,5,201706221
2017-05-02,270,GI#1,5,5_Thermal output,kW,30.89571155498445,5,201705011
2017-10-27,270,GI#1,5,5_Thermal output,kW,32.309916144720795,5,201710251
2017-11-01,270,GI#1,5,5_Thermal output,kW,28.125091825381237,5,201710301
2017-11-14,270,GI#1,5,5_Thermal output,kW,29.38136347527548,5,201711101
2017-09-20,270,GI#1,5,5_Thermal output,kW,36.82921453107744,5,201709151
2017-09-25,270,GI#1,5,5_Thermal output,kW,32.81027736824916,5,201709221
2017-10-06,270,GI#1,5,5_Thermal output,kW,31.53582147969697,5,201710051
2017-10-10,270,GI#1,5,5_Thermal output,kW,33.4096397290303,5,201710051
2017-10-19,270,GI#1,5,5_Thermal output,kW,34.070532450562666,5,201710121
2017-10-23,270,GI#1,5,5_Thermal output,kW,33.1886636198176,5,201710201
2017-10-24,270,GI#1,5,5_Thermal output,kW,36.80855040936846,5,201710231
2017-10-31,270,GI#1,5,5_Thermal output,kW,29.85164833698302,5,201710301
2017-10-05,270,GI#1,5,5_Thermal output,kW,36.42548568367003,5,201710041
2017-10-16,270,GI#1,5,5_Thermal output,kW,29.527953303333334,5,201710121
2017-05-08,273,GI#3,5,5_Thermal output,kW,29.047351666666668,5,201705081
2017-05-08,273,GI#3,5,5_Thermal output,kW,29.047351666666668,5,201705082
2017-11-02,270,GI#1,5,5_Thermal output,kW,27.090486009047293,5,201710301
2017-11-10,270,GI#1,5,5_Thermal output,kW,28.69776318844697,5,201711082
2017-10-09,270,GI#1,5,5_Thermal output,kW,35.56596147787879,5,201710051
2017-10-17,270,GI#1,5,5_Thermal output,kW,35.51390325182749,5,201710121
2017-07-26,270,GI#1,5,5_Thermal output,kW,30.535728363636363,5,201707191
2017-08-07,270,GI#1,5,5_Thermal output,kW,26.793367866952863,5,201708031
2017-09-22,270,GI#1,5,5_Thermal output,kW,34.08862757575758,5,201709201
2017-10-26,270,GI#1,5,5_Thermal output,kW,30.85412894843434,5,201710251
2017-10-04,270,GI#1,5,5_Thermal output,kW,38.51862150123967,5,201710031
2017-07-07,270,GI#1,5,5_Thermal output,kW,27.67202176280992,5,201707061
2017-09-15,270,GI#1,5,5_Thermal output,kW,30.51172228787879,5,201709141
2017-10-18,270,GI#1,5,5_Thermal output,kW,33.25384615743263,5,201710121
2017-05-30,273,GI#3,5,5_Thermal output,kW,35.880833290783215,5,201705251
2017-09-28,270,GI#1,5,5_Thermal output,kW,33.272421,5,201709221
2017-04-26,270,GI#1,5,5_Thermal output,kW,25.564643310233244,5,201704201
2017-07-19,270,GI#1,5,5_Thermal output,kW,25.5088561,5,201707181
2017-11-09,270,GI#1,5,5_Thermal output,kW,29.838912004646467,5,201711082
2017-07-03,270,GI#1,5,5_Thermal output,kW,27.761692942760945,5,201706271
2017-07-18,270,GI#1,5,5_Thermal output,kW,27.136468036363635,5,201707171
2017-06-09,270,GI#1,5,5_Thermal output,kW,31.423953166666664,5,201706081
2017-10-02,270,GI#1,5,5_Thermal output,kW,37.034664104579896,5,201709221
2017-07-13,270,GI#1,5,5_Thermal output,kW,27.266100845454545,5,201707122
2017-07-06,270,GI#1,5,5_Thermal output,kW,29.383436727272727,5,201707031
2017-06-13,270,GI#1,5,5_Thermal output,kW,26.934817000000002,5,201706092
2017-07-17,270,GI#1,5,5_Thermal output,kW,25.86894723636364,5,201707132
2017-05-05,270,GI#1,5,5_Thermal output,kW,33.762144945454544,5,201705042
2017-06-27,270,GI#1,5,5_Thermal output,kW,26.83399148181818,5,201706261
2017-06-22,270,GI#1,5,5_Thermal output,kW,33.272420999999994,5,201706211
2017-07-05,270,GI#1,5,5_Thermal output,kW,32.282170375,5,201707031
2017-06-21,270,GI#1,5,5_Thermal output,kW,27.7270175,5,201706161
2017-07-11,270,GI#1,5,5_Thermal output,kW,28.019891624242426,5,201707101
2017-07-12,270,GI#1,5,5_Thermal output,kW,31.68802,5,201707111
2017-07-12,270,GI#1,5,5_Thermal output,kW,31.68802,5,201707121
2017-10-25,270,GI#1,5,5_Thermal output,kW,29.76035910762486,5,201710251
2017-09-14,270,GI#1,5,5_Thermal output,kW,37.52599754829546,5,201709111
2017-09-14,270,GI#1,5,5_Thermal output,kW,37.52599754829546,5,201709141
2017-10-12,270,GI#1,5,5_Thermal output,kW,38.23087594772728,5,201710101
2017-09-21,270,GI#1,5,5_Thermal output,kW,34.536740989898995,5,201709201
2017-03-11,270,GI#1,5,5_Thermal output,kW,51.757099333333336,6,201703071
2017-02-03,270,GI#1,5,5_Thermal output,kW,47.79493653967172,6,201702022
2017-08-10,270,GI#1,5,5_Thermal output,kW,44.43620647030303,6,201708091
2017-08-11,270,GI#1,5,5_Thermal output,kW,41.85968237139394,6,201708091
2017-02-01,270,GI#1,5,5_Thermal output,kW,54.2325089520376,6,201701312
2017-02-01,270,GI#1,5,5_Thermal output,kW,54.2325089520376,6,201702011
2017-02-01,270,GI#1,5,5_Thermal output,kW,54.2325089520376,6,201702012
2017-11-08,270,GI#1,5,5_Thermal output,kW,47.32931305878971,6,201711071
2017-11-08,270,GI#1,5,5_Thermal output,kW,47.32931305878971,6,201711082
2017-04-28,270,GI#1,5,5_Thermal output,kW,54.92590133333333,6,201704273
2017-04-27,270,GI#1,5,5_Thermal output,kW,48.06016366666667,6,201704261
2017-04-27,270,GI#1,5,5_Thermal output,kW,48.06016366666667,6,201704272
2017-08-09,270,GI#1,5,5_Thermal output,kW,45.57313421818182,6,201708082
2017-07-10,270,GI#1,5,5_Thermal output,kW,41.84446552012311,6,201707081
2017-02-08,270,GI#1,5,5_Thermal output,kW,55.30690442902357,7,201702031
2017-03-10,270,GI#1,5,5_Thermal output,kW,57.75425716896465,7,201703071
2017-01-26,270,GI#1,5,5_Thermal output,kW,63.2848169121212,7,201701252
2017-01-26,270,GI#1,5,5_Thermal output,kW,63.2848169121212,7,201701261
2017-03-08,270,GI#1,5,5_Thermal output,kW,64.51862251239058,7,201703071
2017-03-09,270,GI#1,5,5_Thermal output,kW,60.59893713611111,7,201703071
2017-02-16,270,GI#1,5,5_Thermal output,kW,82.58590187184343,8,201702152
2017-03-07,270,GI#1,5,5_Thermal output,kW,83.9757847518785,8,201703062
2017-02-14,270,GI#1,5,5_Thermal output,kW,84.10528641666666,8,201702131
2017-02-02,270,GI#1,5,5_Thermal output,kW,73.3225573888889,8,201702014
2017-02-15,270,GI#1,5,5_Thermal output,kW,95.29182320071199,9,201702151
2017-02-17,270,GI#1,5,5_Thermal output,kW,95.96650618013187,9,201702162
2017-01-30,270,GI#1,5,5_Thermal output,kW,90.14361467222221,9,201701271
2017-11-07,270,GI#1,5,5_Thermal output,kW,89.04380904694675,9,201711031
2017-11-07,270,GI#1,5,5_Thermal output,kW,89.04380904694675,9,201711071
2017-03-01,270,GI#1,5,5_Thermal output,kW,90.57492383333333,9,201702283
2017-03-11,270,GI#1,6,6_Thermal efficiency,%,8.266361055265499,0,201703071
2017-04-05,270,GI#1,6,6_Thermal efficiency,%,1.3887042344196041,0,201704052
2017-04-07,270,GI#1,6,6_Thermal efficiency,%,5.549052982413782,0,201704071
2017-04-25,270,GI#1,6,6_Thermal efficiency,%,4.468436431781159,0,201704201
2017-04-17,270,GI#1,6,6_Thermal efficiency,%,2.078933694941992,0,201704133
2017-04-18,270,GI#1,6,6_Thermal efficiency,%,2.9111854747511714,0,201704171
2017-09-13,270,GI#1,6,6_Thermal efficiency,%,0.8926463880045535,0,201709111
2017-03-27,271,GI#2,6,6_Thermal efficiency,%,0.9148890422783513,0,201703271
2017-08-15,270,GI#1,6,6_Thermal efficiency,%,1.9564269945825048,0,201708091
2017-08-16,270,GI#1,6,6_Thermal efficiency,%,0.32169100103340437,0,201708091
2017-04-21,270,GI#1,6,6_Thermal efficiency,%,6.46092321898509,0,201704201
2017-04-26,270,GI#1,6,6_Thermal efficiency,%,8.469046020789348,0,201704201
2017-09-12,270,GI#1,6,6_Thermal efficiency,%,2.070746412446303,0,201709111
2017-02-13,270,GI#1,6,6_Thermal efficiency,%,7.739484758437156,0,NA
2017-04-13,270,GI#1,6,6_Thermal efficiency,%,8.716973622019015,0,201704121
2017-04-13,270,GI#1,6,6_Thermal efficiency,%,8.716973622019015,0,201704131
2017-04-11,270,GI#1,6,6_Thermal efficiency,%,6.092360625533089,0,201704071
2017-04-20,270,GI#1,6,6_Thermal efficiency,%,6.532866424232001,0,201704191
2017-04-12,270,GI#1,6,6_Thermal efficiency,%,9.954580668128317,0,201704111
2017-04-19,270,GI#1,6,6_Thermal efficiency,%,6.851841191116102,0,201704181
2017-04-06,270,GI#1,6,6_Thermal efficiency,%,6.37131633883832,0,201704061
2017-04-24,270,GI#1,6,6_Thermal efficiency,%,6.503639523969638,0,201704201
2017-02-03,270,GI#1,6,6_Thermal efficiency,%,16.925228654124133,1,201702022
2017-09-22,270,GI#1,6,6_Thermal efficiency,%,13.451168199941993,1,201709201
2017-01-30,270,GI#1,6,6_Thermal efficiency,%,12.141954471985901,1,201701271
2017-11-03,270,GI#1,6,6_Thermal efficiency,%,17.02411217209526,1,201710301
2017-04-28,270,GI#1,6,6_Thermal efficiency,%,17.2266628321042,1,201704273
2017-04-27,270,GI#1,6,6_Thermal efficiency,%,16.3933977055535,1,201704261
2017-04-27,270,GI#1,6,6_Thermal efficiency,%,16.3933977055535,1,201704272
2017-05-05,270,GI#1,6,6_Thermal efficiency,%,12.805323774176403,1,201705042
2017-09-15,270,GI#1,6,6_Thermal efficiency,%,18.94622140264167,1,201709141
2017-05-09,270,GI#1,6,6_Thermal efficiency,%,17.29450068369463,1,201705084
2017-02-02,270,GI#1,6,6_Thermal efficiency,%,15.311902082538872,1,201702014
2017-10-04,270,GI#1,6,6_Thermal efficiency,%,29.743597528534593,2,201710031
2017-11-01,270,GI#1,6,6_Thermal efficiency,%,20.608533821353397,2,201710301
2017-11-02,270,GI#1,6,6_Thermal efficiency,%,26.046443490067965,2,201710301
2017-09-27,270,GI#1,6,6_Thermal efficiency,%,28.48882783286475,2,201709221
2017-05-10,273,GI#3,6,6_Thermal efficiency,%,25.7758229131962,2,201705101
2017-05-10,273,GI#3,6,6_Thermal efficiency,%,25.7758229131962,2,201705102
2017-05-12,273,GI#3,6,6_Thermal efficiency,%,21.51537622521394,2,201705104
2017-05-04,270,GI#1,6,6_Thermal efficiency,%,20.8206033170189,2,201705033
2017-05-04,270,GI#1,6,6_Thermal efficiency,%,20.8206033170189,2,201705041
2017-02-16,270,GI#1,6,6_Thermal efficiency,%,29.351878140845102,2,201702152
2017-02-01,270,GI#1,6,6_Thermal efficiency,%,26.689870721064967,2,201701312
2017-02-01,270,GI#1,6,6_Thermal efficiency,%,26.689870721064967,2,201702011
2017-02-01,270,GI#1,6,6_Thermal efficiency,%,26.689870721064967,2,201702012
2017-06-09,270,GI#1,6,6_Thermal efficiency,%,27.85841795514171,2,201706081
2017-05-09,273,GI#3,6,6_Thermal efficiency,%,28.606637346319623,2,201705083
2017-02-14,270,GI#1,6,6_Thermal efficiency,%,22.22198090776946,2,201702131
2017-01-26,270,GI#1,6,6_Thermal efficiency,%,23.86693677161936,2,201701252
2017-01-26,270,GI#1,6,6_Thermal efficiency,%,23.86693677161936,2,201701261
2017-11-07,270,GI#1,6,6_Thermal efficiency,%,21.88587238147876,2,201711031
2017-11-07,270,GI#1,6,6_Thermal efficiency,%,21.88587238147876,2,201711071
2017-11-09,270,GI#1,6,6_Thermal efficiency,%,20.308763120888454,2,201711082
2017-07-18,270,GI#1,6,6_Thermal efficiency,%,35.356206387615345,3,201707171
2017-10-18,270,GI#1,6,6_Thermal efficiency,%,32.3965061636309,3,201710121
2017-06-14,270,GI#1,6,6_Thermal efficiency,%,30.566522386006994,3,201706131
2017-07-10,270,GI#1,6,6_Thermal efficiency,%,36.514828375539,3,201707081
2017-06-27,270,GI#1,6,6_Thermal efficiency,%,35.82783787352742,3,201706261
2017-07-20,270,GI#1,6,6_Thermal efficiency,%,37.657647877526536,3,201707181
2017-10-31,270,GI#1,6,6_Thermal efficiency,%,36.87815580956619,3,201710301
2017-10-12,270,GI#1,6,6_Thermal efficiency,%,34.908774151874944,3,201710101
2017-07-13,270,GI#1,6,6_Thermal efficiency,%,38.43917333431519,3,201707122
2017-07-19,270,GI#1,6,6_Thermal efficiency,%,39.52428479631126,3,201707181
2017-07-07,270,GI#1,6,6_Thermal efficiency,%,39.032144523834866,3,201707061
2017-03-01,270,GI#1,6,6_Thermal efficiency,%,36.22688694219552,3,201702283
2017-07-11,270,GI#1,6,6_Thermal efficiency,%,37.15958586115113,3,201707101
2017-07-12,270,GI#1,6,6_Thermal efficiency,%,39.62577053414637,3,201707111
2017-07-12,270,GI#1,6,6_Thermal efficiency,%,39.62577053414637,3,201707121
2017-03-09,270,GI#1,6,6_Thermal efficiency,%,37.02678440380072,3,201703071
2017-02-08,270,GI#1,6,6_Thermal efficiency,%,33.71438983457901,3,201702031
2017-02-17,270,GI#1,6,6_Thermal efficiency,%,32.288735990101735,3,201702162
2017-10-02,270,GI#1,6,6_Thermal efficiency,%,36.833156493632366,3,201709221
